layer,layer_role,x,y,visual_label,behavior,parameter,modifiers,purpose,usage_notes
9,M-Files/DMS document management,9,0,transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
9,M-Files/DMS document management,10,0,transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
9,M-Files/DMS document management,11,0,transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
9,M-Files/DMS document management,12,0,transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
9,M-Files/DMS document management,0,1,f2,Key Press,F2,,Evolved (evo_best_gen150): Sends F2.,Sends F2.
9,M-Files/DMS document management,1,1,wfst,Key Press,W,L Ctrl+L Shift,v2.2: M-Files — Change workflow state.,Sends L Ctrl+L Shift+W.
9,M-Files/DMS document management,2,1,asgn,Key Press,A,L Ctrl+L Shift,v2.2: M-Files — Assign to user.,Sends L Ctrl+L Shift+A.
9,M-Files/DMS document management,3,1,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
9,M-Files/DMS document management,4,1,fav,Key Press,M,L Ctrl,v2.2: M-Files — Add to favorites.,Sends L Ctrl+M.
9,M-Files/DMS document management,5.0,1.0,ctrl+1,Key Press,Keyboard 1 and Bang,L Ctrl,Activity,"App: Microsoft Teams, importance=6.0"
9,M-Files/DMS document management,7,1,print,Key Press,P,L Ctrl,v2.2: M-Files — Print.,Sends L Ctrl+P.
9,M-Files/DMS document management,8,1,shift+alt+down,Key Press,DownArrow,L Alt+L Shift,Evolved (evo_best_gen150): Sends L Shift+L Alt+DownArrow.,Sends L Shift+L Alt+DownArrow.
9,M-Files/DMS document management,9,1,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
9,M-Files/DMS document management,10,1,transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
9,M-Files/DMS document management,11,1,transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
9,M-Files/DMS document management,12,1,transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
9,M-Files/DMS document management,0,2,pageup,Key Press,9 and PageUp,,Evolved (evo_best_gen150): Sends Keypad 9 and PageUp.,Sends Keypad 9 and PageUp.
9,M-Files/DMS document management,1,2,save,Key Press,S,L Ctrl,v2.2: M-Files — Save.,Sends L Ctrl+S.
9,M-Files/DMS document management,2,2,chkin,Key Press,E,L Ctrl+L Shift,v2.2: M-Files — Check in.,Sends L Ctrl+L Shift+E.
9,M-Files/DMS document management,3,2,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
9,M-Files/DMS document management,4,2,win+tab,Key Press,Tab,L GUI,Evolved (evo_best_gen150): Sends L GUI+Tab.,Sends L GUI+Tab.
9,M-Files/DMS document management,5,2,icon,Key Press,2 and At,L Ctrl,v2.2: M-Files — Icon view.,Sends L Ctrl+2 and At.
9,M-Files/DMS document management,7,2,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
9,M-Files/DMS document management,8,2,leftshift,Key Press,LeftShift,,Evolved (evo_best_gen150): Sends LeftShift.,Sends LeftShift.
9,M-Files/DMS document management,9,2,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
9,M-Files/DMS document management,10,2,hist,Key Press,H,L Ctrl+L Shift,v2.2: M-Files — Version history.,Sends L Ctrl+L Shift+H.
9,M-Files/DMS document management,11,2,rel,Key Press,K,L Ctrl,v2.2: M-Files — Add relationship.,Sends L Ctrl+K.
9,M-Files/DMS document management,12,2,undco,Key Press,U,L Ctrl+L Shift,v2.2: M-Files — Undo checkout.,Sends L Ctrl+L Shift+U.
9,M-Files/DMS document management,0,3,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
9,M-Files/DMS document management,1,3,dload,Key Press,D,L Ctrl+L Shift,v2.2: M-Files — Download copy.,Sends L Ctrl+L Shift+D.
9,M-Files/DMS document management,2,3,open,Key Press,O,L Ctrl,v2.2: M-Files — Open document.,Sends L Ctrl+O.
9,M-Files/DMS document management,3,3,cplnk,Key Press,C,L Ctrl+L Shift,v2.2: M-Files — Copy object link.,Sends L Ctrl+L Shift+C.
9,M-Files/DMS document management,4,3,notif,Key Press,F5,L Ctrl+L Shift,v2.2: M-Files — Send notification.,Sends L Ctrl+L Shift+F5.
9,M-Files/DMS document management,5,3,group,Key Press,G,L Ctrl+L Shift,v2.2: M-Files — Group by.,Sends L Ctrl+L Shift+G.
9,M-Files/DMS document management,7,3,vault,Key Press,G,L Ctrl,v2.2: M-Files — Go to vault.,Sends L Ctrl+G.
9,M-Files/DMS document management,8,3,rightarrow_combo,Key Press,RightArrow,,Evolved (evo_best_gen150): Sends RightArrow.,Sends RightArrow.
9,M-Files/DMS document management,9,3,ctrl+down,Key Press,DownArrow,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+DownArrow.,Sends L Ctrl+DownArrow.
9,M-Files/DMS document management,10,3,transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
9,M-Files/DMS document management,11,3,transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
9,M-Files/DMS document management,12,3,transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
9,M-Files/DMS document management,3,4,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
9,M-Files/DMS document management,4,4,transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
9,M-Files/DMS document management,5,4,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
9,M-Files/DMS document management,7,4,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
9,M-Files/DMS document management,8,4,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
9,M-Files/DMS document management,4,5,transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
9,M-Files/DMS document management,5,5,transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
9,M-Files/DMS document management,7,5,transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
10,Excel spreadsheet layer,0,0,shftent,Key Press,Return Enter,L Shift,Confirm and move up (Shift+Enter).,Sends L Shift+Return Enter.
10,Excel spreadsheet layer,1.0,0.0,k,Key Press,Keyboard K,,Next tab,"App: Browser (Chrome/Edge), importance=5.699999999999999"
10,Excel spreadsheet layer,2,0,copy,Key Press,C,L Ctrl,Copy (Ctrl+C).,Sends L Ctrl+C.
10,Excel spreadsheet layer,3,0,cut,Key Press,X,L Ctrl,Cut (Ctrl+X).,Sends L Ctrl+X.
10,Excel spreadsheet layer,4,0,autosum,Key Press,Equals and Plus,L Alt,AutoSum (Alt+=).,Sends L Alt+Equal and Plus.
10,Excel spreadsheet layer,5,0,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
10,Excel spreadsheet layer,7,0,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
10,Excel spreadsheet layer,8,0,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
10,Excel spreadsheet layer,9,0,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
10,Excel spreadsheet layer,10,0,ctrl+dn,Key Press,DownArrow,L Ctrl,Jump to bottom edge of data region.,Sends L Ctrl+DownArrow.
10,Excel spreadsheet layer,11,0,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
10,Excel spreadsheet layer,12.0,0.0,escape,Key Press,Keyboard Escape,,Close / go back,"App: Microsoft Teams, importance=6.0"
10,Excel spreadsheet layer,0,1,shfttab,Key Press,Tab,L Shift,Move to previous cell (Shift+Tab).,Sends L Shift+Tab.
10,Excel spreadsheet layer,1,1,sel←,Key Press,LeftArrow,L Ctrl+L Shift,Select to left edge of data.,Sends L Ctrl+L Shift+LeftArrow.
10,Excel spreadsheet layer,2,1,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
10,Excel spreadsheet layer,3,1,sel↑,Key Press,UpArrow,L Ctrl+L Shift,Select to top edge of data.,Sends L Ctrl+L Shift+UpArrow.
10,Excel spreadsheet layer,4,1,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
10,Excel spreadsheet layer,5,1,instime,Key Press,SemiColon and Colon,L Ctrl+L Shift,Insert current time (Ctrl+Shift+;).,Sends L Ctrl+L Shift+SemiColon and Colon.
10,Excel spreadsheet layer,7,1,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
10,Excel spreadsheet layer,8,1,coach_mouse_lock,coach_mouse_lock,,,Evolved (evo_best_gen150): coach_mouse_lock,
10,Excel spreadsheet layer,9,1,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
10,Excel spreadsheet layer,10,1,selhome,Key Press,Home,L Ctrl+L Shift,Select to cell A1 (Ctrl+Shift+Home).,Sends L Ctrl+L Shift+Home.
10,Excel spreadsheet layer,11,1,win+b,Key Press,B,L GUI,Evolved (evo_best_gen150): Sends L GUI+B.,Sends L GUI+B.
10,Excel spreadsheet layer,12,1,coach_game_lock,coach_game_lock,,,Evolved (evo_best_gen150): coach_game_lock,
10,Excel spreadsheet layer,0,2,find,Key Press,F,L Ctrl,Find (Ctrl+F).,Sends L Ctrl+F.
10,Excel spreadsheet layer,1,2,selcol,Key Press,Spacebar,L Ctrl,Select entire column (Ctrl+Space).,Sends L Ctrl+Spacebar.
10,Excel spreadsheet layer,2,2,f4 $ref,Key Press,F4,,Toggle absolute reference ($) in formulas.,Sends F4.
10,Excel spreadsheet layer,3,2,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
10,Excel spreadsheet layer,4,2,selend,Key Press,End,L Ctrl+L Shift,Select to last used cell (Ctrl+Shift+End).,Sends L Ctrl+L Shift+End.
10,Excel spreadsheet layer,5,2,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
10,Excel spreadsheet layer,7,2,win+l,Key Press,L,L GUI,Evolved (evo_best_gen150): Sends L GUI+L.,Sends L GUI+L.
10,Excel spreadsheet layer,8,2,paste,Key Press,V,L Ctrl,Paste (Ctrl+V).,Sends L Ctrl+V.
10,Excel spreadsheet layer,9,2,nextsht,Key Press,PageDown,L Ctrl,Next sheet tab (Ctrl+Page Down).,Sends L Ctrl+PageDown.
10,Excel spreadsheet layer,10,2,undo,Key Press,Z,L Ctrl,Undo (Ctrl+Z).,Sends L Ctrl+Z.
10,Excel spreadsheet layer,11,2,win+2,Key Press,2 and At,L GUI,Evolved (evo_best_gen150): Sends L GUI+2.,Sends L GUI+2.
10,Excel spreadsheet layer,12,2,win+n,Key Press,N,L GUI,Evolved (evo_best_gen150): Sends L GUI+N.,Sends L GUI+N.
10,Excel spreadsheet layer,0,3,hiderow,Key Press,9 and Left Bracket,L Ctrl,Hide selected rows (Ctrl+9).,Sends L Ctrl+9 and Left Bracket.
10,Excel spreadsheet layer,1,3,replace,Key Press,H,L Ctrl,Find and replace (Ctrl+H).,Sends L Ctrl+H.
10,Excel spreadsheet layer,2,3,delete,Key Press,Dash and Underscore,L Ctrl,Delete cells/rows/columns (Ctrl+-).,Sends L Ctrl+Minus.
10,Excel spreadsheet layer,3,3,numfmt,Key Press,1 and Bang,L Ctrl+L Shift,Number format (Ctrl+Shift+!).,Sends L Ctrl+L Shift+1 and Bang.
10,Excel spreadsheet layer,4,3,ctrl+alt+up,Key Press,UpArrow,L Alt+L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+L Alt+UpArrow.,Sends L Ctrl+L Alt+UpArrow.
10,Excel spreadsheet layer,5.0,3.0,alt+right,Key Press,Keyboard RightArrow,L Alt,Go forward,"App: Microsoft Teams, importance=3.0"
10,Excel spreadsheet layer,7,3,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
10,Excel spreadsheet layer,8,3,win+e,Key Press,E,L GUI,Evolved (evo_best_gen150): Sends L GUI+E.,Sends L GUI+E.
10,Excel spreadsheet layer,9,3,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
10,Excel spreadsheet layer,10,3,grave accent_combo,Key Press,Grave Accent and Tilde,,Evolved (evo_best_gen150): Sends `.,Sends `.
10,Excel spreadsheet layer,11,3,win+left,Key Press,LeftArrow,L GUI,Evolved (evo_best_gen150): Sends L GUI+LeftArrow.,Sends L GUI+LeftArrow.
10,Excel spreadsheet layer,12,3,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
10,Excel spreadsheet layer,3,4,base,coach_base,,,Exit Excel layer to base.,Coach beacon: exit to base (Ctrl+Alt+Shift+F22).
10,Excel spreadsheet layer,4,4,f13,Key Press,F13,,Evolved (evo_best_gen150): Sends F13.,Sends F13.
10,Excel spreadsheet layer,5,4,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
10,Excel spreadsheet layer,7,4,win+t,Key Press,T,L GUI,Evolved (evo_best_gen150): Sends L GUI+T.,Sends L GUI+T.
10,Excel spreadsheet layer,8,4,transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
10,Excel spreadsheet layer,4,5,transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
10,Excel spreadsheet layer,5,5,transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.
10,Excel spreadsheet layer,7,5,win+ctrl+d,Key Press,D,L Ctrl+L GUI,Evolved (evo_best_gen150): Sends L GUI+L Ctrl+D.,Sends L GUI+L Ctrl+D.
